,Tech,Dataset,Sample,Method,Tissue,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Memory,Time
149,Slideseq,Human Lung,Puck_220408_14,GraphST,Lung,0.139114319,0.190121989,0.312342783,0.549776405,0.206248655,0.176334336,0.190121989,44083.25375,228.6299678
150,Slideseq,Human Lung,Puck_220408_14,PRECAST,Lung,0.041705475,0.115792977,0.229975443,0.4760712,0.125987861,0.107124508,0.115792977,2592.4,437.7947308
151,Slideseq,Human Lung,Puck_220408_14,SEDR,Lung,0.125788578,0.212053477,0.303596924,0.548477428,0.226513579,0.199384569,0.212053477,41129.6312,207.2412119
152,Slideseq,Human Lung,Puck_220408_14,STAGATE,Lung,0.102392499,0.170402778,0.283455846,0.527768313,0.184206966,0.158523289,0.170402778,620.9837399,401.9165408
153,Slideseq,Human Lung,Puck_220408_14,SpaGCN,Lung,0.127060921,0.196415336,0.293468919,0.530957198,0.216516014,0.179729779,0.196415336,27130.15661,3244.011916
154,Slideseq,Human Lung,Puck_220408_14,SpaceFlow,Lung,0.156345159,0.174225984,0.318782196,0.504083262,0.191975744,0.159520082,0.174225984,745.7032393,941.4829
155,Slideseq,Human Lung,Puck_220408_14,SpatialMGCN,Lung,0.119551465,0.151391568,0.322256618,0.526968876,0.169369755,0.138275576,0.151391568,6619.091037,360.1065547
156,Slideseq,Human Lung,Puck_220408_14,stLearn,Lung,0.144347164,0.247786281,0.346478912,0.542568143,0.245836446,0.250304591,0.247786281,7354.210747,27.57812066
157,Slideseq,Human Lung,Puck_220408_15,BASS,Lung,0.263237037,0.326633423,0.418274084,0.609559419,0.340447702,0.313896507,0.326633423,10454.36,3113.341493
158,Slideseq,Human Lung,Puck_220408_15,Banksy,Lung,0.242978898,0.30911741,0.404875485,0.593571249,0.317594457,0.301081127,0.30911741,4524.883678,87.71963978
159,Slideseq,Human Lung,Puck_220408_15,CCST,Lung,0.265001611,0.263806461,0.418397212,0.564329362,0.273852682,0.254473466,0.263806461,87620.90769,25432.05794
160,Slideseq,Human Lung,Puck_220408_15,CellCharter,Lung,0.243941554,0.236469458,0.391595302,0.546622395,0.258576306,0.217936849,0.236469458,257.8588202,1545.197402
161,Slideseq,Human Lung,Puck_220408_15,DeepST,Lung,0.292864823,0.292391897,0.466210795,0.534724741,0.269188421,0.320130588,0.292391897,51542.96249,3547.065091
162,Slideseq,Human Lung,Puck_220408_15,GraphST,Lung,0.180940673,0.258804467,0.342252099,0.564496777,0.280216298,0.240432581,0.258804467,40174.25294,157.3505203
163,Slideseq,Human Lung,Puck_220408_15,PRECAST,Lung,0.049433706,0.106590539,0.22711107,0.479109646,0.11665333,0.098125963,0.106590539,2477.86,391.8494963
164,Slideseq,Human Lung,Puck_220408_15,SEDR,Lung,0.230478878,0.290853105,0.388517419,0.589313318,0.308094755,0.275609215,0.290853105,37715.73072,186.7135324
165,Slideseq,Human Lung,Puck_220408_15,STAGATE,Lung,0.184090103,0.257486524,0.349687186,0.564340523,0.274120576,0.242777428,0.257486524,592.5306807,383.2632172
166,Slideseq,Human Lung,Puck_220408_15,SpaGCN,Lung,0.2784595,0.271249593,0.424688044,0.5647479,0.291338159,0.253752651,0.271249593,24711.14605,3961.570102
167,Slideseq,Human Lung,Puck_220408_15,SpaceFlow,Lung,0.275191561,0.272335156,0.421859695,0.578593153,0.2929325,0.254448466,0.272335156,636.8313711,720.483482
168,Slideseq,Human Lung,Puck_220408_15,SpatialMGCN,Lung,0.136520626,0.241276296,0.306062805,0.556522601,0.267998306,0.220506142,0.241276296,6131.141435,334.3360107
169,Slideseq,Human Lung,Puck_220408_15,stLearn,Lung,0.286953698,0.325458102,0.45211137,0.567281453,0.309745672,0.343542684,0.325458102,6929.912707,26.1486649
170,Slideseq,Human Lung,Puck_220408_20,BASS,Lung,0.136006925,0.300536526,0.328672456,0.577350052,0.300899714,0.300174214,0.300536526,10711.66,4127.642062
171,Slideseq,Human Lung,Puck_220408_20,Banksy,Lung,0.083176438,0.26638333,0.297379384,0.547506855,0.264346176,0.268452126,0.26638333,4792.019238,65.31352205
172,Slideseq,Human Lung,Puck_220408_20,CCST,Lung,0.176109985,0.215583419,0.354026131,0.514442403,0.211111845,0.220250576,0.215583419,95165.59366,27943.03193
173,Slideseq,Human Lung,Puck_220408_20,CellCharter,Lung,0.133801754,0.202659415,0.291692511,0.516545537,0.220389948,0.187587751,0.202659415,270.9868345,1575.669167
174,Slideseq,Human Lung,Puck_220408_20,DeepST,Lung,0.188679763,0.240892961,0.368889238,0.520533504,0.232657474,0.251568536,0.240892961,55843.29981,3645.892972
175,Slideseq,Human Lung,Puck_220408_20,GraphST,Lung,0.097444593,0.229798014,0.28446386,0.533051141,0.238592094,0.221629158,0.229798014,44080.71305,174.0173291
176,Slideseq,Human Lung,Puck_220408_20,PRECAST,Lung,0.043439919,0.075651081,0.218004895,0.428480034,0.081409523,0.070653462,0.075651081,2589.5,426.7128914
177,Slideseq,Human Lung,Puck_220408_20,SEDR,Lung,0.148011276,0.24339105,0.313595548,0.547373745,0.257279981,0.23095274,0.24339105,41277.89086,208.2151575
178,Slideseq,Human Lung,Puck_220408_20,STAGATE,Lung,0.154385101,0.221080105,0.330289144,0.53323217,0.22672603,0.215713534,0.221080105,637.3003099,432.3983641
179,Slideseq,Human Lung,Puck_220408_20,SpaGCN,Lung,0.215646804,0.215776233,0.366359349,0.522402364,0.229888097,0.203296703,0.215776233,27158.71172,3729.705699
180,Slideseq,Human Lung,Puck_220408_20,SpaceFlow,Lung,0.187750199,0.222958309,0.341653393,0.535106355,0.238334636,0.209492793,0.222958309,733.6747246,882.6674104
181,Slideseq,Human Lung,Puck_220408_20,SpatialMGCN,Lung,0.138216352,0.206301451,0.311153703,0.519165076,0.22746255,0.189937558,0.206301451,6769.451502,372.2700075
182,Slideseq,Human Lung,Puck_220408_20,stLearn,Lung,0.170219247,0.248074795,0.379253629,0.52100205,0.224703501,0.278806527,0.248074795,7579.540781,28.99825726
183,Slideseq,Human Lymph Node,Puck_201014_06,BASS,Lymph Node,0.087280752,0.09431554,0.407531392,0.597533331,0.094915939,0.093869121,0.09431554,11134.74,3364.084378
184,Slideseq,Human Lymph Node,Puck_201014_06,Banksy,Lymph Node,0.046567786,0.083811782,0.356021913,0.597556384,0.089473781,0.078997496,0.083811782,3461.973088,54.71631165
185,Slideseq,Human Lymph Node,Puck_201014_06,CCST,Lymph Node,0.146434814,0.087145671,0.434017114,0.597571752,0.087991675,0.086324588,0.087145671,46022.96321,13549.12523
186,Slideseq,Human Lymph Node,Puck_201014_06,CellCharter,Lymph Node,0.055672762,0.074910429,0.312288365,0.598747455,0.088017534,0.065204409,0.074910429,252.8454563,956.8792371
187,Slideseq,Human Lymph Node,Puck_201014_06,DeepST,Lymph Node,0.058256627,0.095716891,0.413547343,0.597533331,0.087788592,0.105786093,0.095716891,29186.35098,2387.950753
188,Slideseq,Human Lymph Node,Puck_201014_06,GraphST,Lymph Node,0.099532379,0.083188833,0.395098195,0.597533331,0.089122048,0.077996304,0.083188833,21406.28569,99.9729465
189,Slideseq,Human Lymph Node,Puck_201014_06,PRECAST,Lymph Node,-0.006568187,0.020271903,0.27772282,0.597533331,0.023328656,0.017923401,0.020271903,3359.9,194.5685409
190,Slideseq,Human Lymph Node,Puck_201014_06,SEDR,Lymph Node,0.050146698,0.073692578,0.34741375,0.597533331,0.080763303,0.067923187,0.073692578,20280.23035,110.1185866
191,Slideseq,Human Lymph Node,Puck_201014_06,STAGATE,Lymph Node,0.032321623,0.078524724,0.304878869,0.597533331,0.090816389,0.069202145,0.078524724,429.9173864,268.3825839
192,Slideseq,Human Lymph Node,Puck_201014_06,SpaGCN,Lymph Node,0.095843578,0.078170507,0.348728158,0.597533331,0.091286242,0.06835016,0.078170507,13033.23864,1826.460244
193,Slideseq,Human Lymph Node,Puck_201014_06,SpaceFlow,Lymph Node,0.037439045,0.082174915,0.308571098,0.597533331,0.09457873,0.072722399,0.082174915,460.2415932,386.5857512
194,Slideseq,Human Lymph Node,Puck_201014_06,SpatialMGCN,Lymph Node,0.086783405,0.086444424,0.359491494,0.597533331,0.096521546,0.078272549,0.086444424,6035.326723,303.1999891
195,Slideseq,Human Lymph Node,Puck_201014_06,stLearn,Lymph Node,0.096426123,0.099947309,0.456100786,0.597564068,0.087740905,0.116970029,0.099947309,3994.074783,18.54691439
196,Slideseq,Human Lymph Node,Puck_220215_11,BASS,Lymph Node,0.268108223,0.274166836,0.405409607,0.571137457,0.282235978,0.266550401,0.274166836,6253.62,2547.554815
197,Slideseq,Human Lymph Node,Puck_220215_11,Banksy,Lymph Node,0.209361529,0.255371599,0.350113131,0.559634338,0.267741989,0.244093817,0.255371599,2743.784127,51.24909978
198,Slideseq,Human Lymph Node,Puck_220215_11,CCST,Lymph Node,0.145255027,0.169025681,0.317759996,0.455734895,0.16235948,0.176394868,0.169025681,30290.99855,9006.64881
199,Slideseq,Human Lymph Node,Puck_220215_11,CellCharter,Lymph Node,0.139443588,0.186568459,0.281216838,0.477407989,0.202226775,0.173164614,0.186568459,190.095645,823.9687137
200,Slideseq,Human Lymph Node,Puck_220215_11,DeepST,Lymph Node,0.207107318,0.237597379,0.34681261,0.551844975,0.246615743,0.229258663,0.237597379,26543.93754,1501.780468
201,Slideseq,Human Lymph Node,Puck_220215_11,GraphST,Lymph Node,0.151597391,0.199456076,0.308263993,0.504642194,0.206749644,0.192659567,0.199456076,14056.37362,81.52348304
202,Slideseq,Human Lymph Node,Puck_220215_11,PRECAST,Lymph Node,0.047030424,0.079360096,0.203321696,0.40567565,0.085882387,0.073758544,0.079360096,2812.86,203.652811
203,Slideseq,Human Lymph Node,Puck_220215_11,SEDR,Lymph Node,0.160694498,0.217497305,0.309137966,0.534066562,0.22957649,0.206658029,0.217497305,14706.55403,82.58066688
204,Slideseq,Human Lymph Node,Puck_220215_11,STAGATE,Lymph Node,0.130053546,0.185428541,0.277671347,0.504299386,0.198990411,0.173604614,0.185428541,345.3197178,220.7495663
205,Slideseq,Human Lymph Node,Puck_220215_11,SpaGCN,Lymph Node,0.240153822,0.288755614,0.36755112,0.617721278,0.312906727,0.268065487,0.288755614,9020.841947,1012.303961
206,Slideseq,Human Lymph Node,Puck_220215_11,SpaceFlow,Lymph Node,0.135485302,0.180794842,0.281159513,0.479721944,0.194434739,0.168949579,0.180794842,423.1147919,263.4068363
207,Slideseq,Human Lymph Node,Puck_220215_11,SpatialMGCN,Lymph Node,0.165430448,0.208475845,0.307042219,0.518687807,0.222661741,0.195989266,0.208475845,4065.017631,220.7271482
208,Slideseq,Human Lymph Node,Puck_220215_11,stLearn,Lymph Node,0.405838969,0.368448703,0.524857677,0.639670523,0.357447637,0.381170037,0.368448703,3684.434209,14.79796028
209,Slideseq,Human Lymph Node,Puck_220215_13,BASS,Lymph Node,0.217625689,0.291046494,0.358407642,0.578016356,0.301021917,0.281711123,0.291046494,7574.7,3945.087214
210,Slideseq,Human Lymph Node,Puck_220215_13,Banksy,Lymph Node,0.194072073,0.25916393,0.34910733,0.549771229,0.260378438,0.257960699,0.25916393,3611.075818,81.48144078
211,Slideseq,Human Lymph Node,Puck_220215_13,CCST,Lymph Node,0.134334799,0.16928711,0.284454254,0.474928847,0.175379739,0.163632972,0.16928711,52614.26864,15526.00655
212,Slideseq,Human Lymph Node,Puck_220215_13,CellCharter,Lymph Node,0.132589806,0.169563325,0.27258755,0.474179486,0.183884369,0.157344522,0.169563325,270.7253857,1208.16894
213,Slideseq,Human Lymph Node,Puck_220215_13,DeepST,Lymph Node,0.199779825,0.229905204,0.335519007,0.544122203,0.242385084,0.219064193,0.229905204,38314.28446,2154.724041
214,Slideseq,Human Lymph Node,Puck_220215_13,GraphST,Lymph Node,0.165715674,0.203385735,0.304440704,0.53878301,0.218389588,0.190310948,0.203385735,24311.0216,118.65041
215,Slideseq,Human Lymph Node,Puck_220215_13,PRECAST,Lymph Node,0.076258293,0.100590872,0.221567543,0.436230004,0.109750975,0.092842033,0.100590872,3590.94,270.1574404
216,Slideseq,Human Lymph Node,Puck_220215_13,SEDR,Lymph Node,0.170448579,0.207935976,0.311146205,0.510963,0.219634363,0.197552352,0.207935976,24091.20895,132.3766198
217,Slideseq,Human Lymph Node,Puck_220215_13,STAGATE,Lymph Node,0.147634968,0.195103696,0.288567599,0.519523003,0.209162588,0.182821964,0.195103696,469.0184696,294.992859
218,Slideseq,Human Lymph Node,Puck_220215_13,SpaGCN,Lymph Node,0.226690304,0.271943673,0.359403384,0.577223763,0.28550692,0.259610649,0.271943673,14868.72431,2612.270006
219,Slideseq,Human Lymph Node,Puck_220215_13,SpaceFlow,Lymph Node,0.154043409,0.183947127,0.295001746,0.495276867,0.197490075,0.172159363,0.183947127,415.1654091,218.3427074
220,Slideseq,Human Lymph Node,Puck_220215_13,SpatialMGCN,Lymph Node,0.176669727,0.21068377,0.324748504,0.502900169,0.220223953,0.201935836,0.21068377,6811.468296,366.1361524
221,Slideseq,Human Lymph Node,Puck_220215_13,stLearn,Lymph Node,0.396367004,0.379205762,0.510344227,0.657311669,0.376576237,0.382266937,0.379205762,5359.281713,22.77691016
222,Slideseq,Human Lymph Node,Puck_220215_14,BASS,Lymph Node,0.235973474,0.308962647,0.379004989,0.620399619,0.321292075,0.297552524,0.308962647,10403.78,7226.750658
223,Slideseq,Human Lymph Node,Puck_220215_14,Banksy,Lymph Node,0.209034239,0.268353904,0.382290079,0.569280957,0.263753122,0.273118042,0.268353904,4763.723767,86.33761039
224,Slideseq,Human Lymph Node,Puck_220215_14,CCST,Lymph Node,0.173813615,0.180847001,0.387702086,0.479124643,0.154307737,0.218518718,0.180847001,91963.58912,27164.2489
225,Slideseq,Human Lymph Node,Puck_220215_14,CellCharter,Lymph Node,0.126282243,0.169269102,0.274580432,0.478988718,0.18466512,0.156261653,0.169269102,380.1836523,1612.590107
226,Slideseq,Human Lymph Node,Puck_220215_14,DeepST,Lymph Node,0.192584477,0.253614023,0.340425028,0.574092701,0.265581434,0.243826823,0.253614023,55685.61496,3528.659085
227,Slideseq,Human Lymph Node,Puck_220215_14,GraphST,Lymph Node,0.154636263,0.19526939,0.310667307,0.530379231,0.206091001,0.185527543,0.19526939,42368.45737,166.3961559
228,Slideseq,Human Lymph Node,Puck_220215_14,PRECAST,Lymph Node,0.068664839,0.10577365,0.218519391,0.437792278,0.116614711,0.096776815,0.10577365,4804.16,379.6189226
229,Slideseq,Human Lymph Node,Puck_220215_14,SEDR,Lymph Node,0.182891377,0.251328801,0.339703943,0.554889221,0.258485052,0.244760125,0.251328801,40004.14022,204.8640039
230,Slideseq,Human Lymph Node,Puck_220215_14,STAGATE,Lymph Node,0.121349897,0.175874,0.283111048,0.501253228,0.186449247,0.166490092,0.175874,654.5919792,429.8401782
231,Slideseq,Human Lymph Node,Puck_220215_14,SpaGCN,Lymph Node,0.300851941,0.318820391,0.442276567,0.606904988,0.31164252,0.326336704,0.318820391,26192.69477,5204.39265
232,Slideseq,Human Lymph Node,Puck_220215_14,SpaceFlow,Lymph Node,0.123724214,0.167982155,0.271850241,0.490265054,0.182512448,0.155604629,0.167982155,542.5480371,294.9054757
233,Slideseq,Human Lymph Node,Puck_220215_14,SpatialMGCN,Lymph Node,0.145849289,0.186524309,0.304517425,0.508151391,0.19799079,0.17649164,0.186524309,6447.488949,376.7791942
234,Slideseq,Human Lymph Node,Puck_220215_14,stLearn,Lymph Node,0.299201029,0.341888811,0.456955013,0.613239092,0.316546214,0.375771131,0.341888811,7714.057059,29.47766352
235,Slideseq,Human Lymph Node,Puck_220408_07,BASS,Lymph Node,0.206916351,0.268040583,0.356141606,0.582206823,0.286923834,0.251489896,0.268040583,10623.22,5163.930651
236,Slideseq,Human Lymph Node,Puck_220408_07,Banksy,Lymph Node,0.195846748,0.263674434,0.362862243,0.591649993,0.270125974,0.257523875,0.263674434,5265.070777,101.5402959
237,Slideseq,Human Lymph Node,Puck_220408_07,CCST,Lymph Node,0.162373152,0.189405384,0.314306219,0.51606559,0.204615264,0.176311574,0.189405384,61294.96347,5949.111297
238,Slideseq,Human Lymph Node,Puck_220408_07,CellCharter,Lymph Node,0.142381976,0.180773871,0.29836049,0.501688546,0.197167565,0.16691817,0.180773871,370.8943087,1621.814194
239,Slideseq,Human Lymph Node,Puck_220408_07,DeepST,Lymph Node,0.228364496,0.242683202,0.402581322,0.527412035,0.228143578,0.26022523,0.242683202,60404.28274,4290.217039
240,Slideseq,Human Lymph Node,Puck_220408_07,GraphST,Lymph Node,0.166153461,0.195520813,0.328370247,0.512737299,0.207513935,0.184838218,0.195520813,52416.05562,222.9011731
241,Slideseq,Human Lymph Node,Puck_220408_07,PRECAST,Lymph Node,0.084489212,0.110105096,0.24320997,0.461322596,0.121354651,0.100764266,0.110105096,5355.56,451.5570986
242,Slideseq,Human Lymph Node,Puck_220408_07,SEDR,Lymph Node,0.200545649,0.240133524,0.343482059,0.567151432,0.264873861,0.219627609,0.240133524,47919.86712,254.1634534
243,Slideseq,Human Lymph Node,Puck_220408_07,STAGATE,Lymph Node,0.131015429,0.182853315,0.284624435,0.522522083,0.202045492,0.166996002,0.182853315,712.1419168,464.6264573
244,Slideseq,Human Lymph Node,Puck_220408_07,SpaGCN,Lymph Node,0.20195941,0.258679714,0.343950588,0.581938412,0.283230429,0.238045663,0.258679714,32373.86297,4467.189802
245,Slideseq,Human Lymph Node,Puck_220408_07,SpaceFlow,Lymph Node,0.165932437,0.203384774,0.310513143,0.536298863,0.227372128,0.183976639,0.203384774,530.047813,234.8851112
246,Slideseq,Human Lymph Node,Puck_220408_07,SpatialMGCN,Lymph Node,0.152187221,0.20318075,0.312734728,0.537339024,0.226456117,0.18424532,0.20318075,7789.06176,409.6250656
247,Slideseq,Human Lymph Node,Puck_220408_07,stLearn,Lymph Node,0.409714582,0.36688051,0.537023563,0.668815578,0.355219337,0.380040728,0.36688051,7854.678431,28.71963854
248,Slideseq,Human Lymph Node,Puck_220408_09,BASS,Lymph Node,0.187281113,0.292930017,0.357649078,0.657920858,0.334734695,0.260545039,0.292930017,10666.56,5093.895533
249,Slideseq,Human Lymph Node,Puck_220408_09,Banksy,Lymph Node,0.252860709,0.261289217,0.423955689,0.641824279,0.283640068,0.242203564,0.261289217,4816.467284,75.93385072
250,Slideseq,Human Lymph Node,Puck_220408_09,CCST,Lymph Node,0.207160748,0.202718014,0.385760414,0.578210597,0.217711057,0.189788409,0.202718014,93626.16926,28973.40176
251,Slideseq,Human Lymph Node,Puck_220408_09,CellCharter,Lymph Node,0.153239511,0.17770494,0.320320332,0.564850436,0.209771782,0.154144752,0.17770494,311.2368484,1620.711564
252,Slideseq,Human Lymph Node,Puck_220408_09,DeepST,Lymph Node,0.277540922,0.249089908,0.454386592,0.616568746,0.252599594,0.247327314,0.249089908,52847.71011,3783.287136
253,Slideseq,Human Lymph Node,Puck_220408_09,GraphST,Lymph Node,0.172810048,0.20795833,0.343836403,0.609738431,0.239332594,0.183856468,0.20795833,43442.34,178.3344496
254,Slideseq,Human Lymph Node,Puck_220408_09,PRECAST,Lymph Node,0.055328838,0.080920563,0.228332848,0.484185111,0.096417555,0.069715359,0.080920563,4734.04,389.4530136
255,Slideseq,Human Lymph Node,Puck_220408_09,SEDR,Lymph Node,0.209308169,0.244862488,0.374918471,0.621971831,0.277416837,0.219246513,0.244862488,40216.36026,213.6074471
256,Slideseq,Human Lymph Node,Puck_220408_09,STAGATE,Lymph Node,0.16034723,0.210367836,0.328647435,0.619927565,0.245328269,0.184139568,0.210367836,629.9279997,421.4313328
257,Slideseq,Human Lymph Node,Puck_220408_09,SpaGCN,Lymph Node,0.296492588,0.291410348,0.448475466,0.673266264,0.333606187,0.258690183,0.291410348,26802.44217,4066.474172
258,Slideseq,Human Lymph Node,Puck_220408_09,SpaceFlow,Lymph Node,0.13661697,0.189522753,0.304191311,0.585910127,0.224191907,0.164141362,0.189522753,490.0875221,243.5264563
259,Slideseq,Human Lymph Node,Puck_220408_09,SpatialMGCN,Lymph Node,0.179448793,0.210031121,0.354109162,0.613558393,0.244082233,0.184327254,0.210031121,6491.807928,357.6014009
260,Slideseq,Human Lymph Node,Puck_220408_09,stLearn,Lymph Node,0.346591133,0.33568807,0.513348146,0.701703555,0.325134144,0.351581297,0.33568807,6913.792381,27.38374591
261,Slideseq,Human Lymph Node,Puck_220408_12,BASS,Lymph Node,0.219336954,0.283584461,0.383966429,0.651762428,0.309969254,0.261562992,0.283584461,10340.18,6375.133118
262,Slideseq,Human Lymph Node,Puck_220408_12,Banksy,Lymph Node,0.181112865,0.22881356,0.377228728,0.589089345,0.232755868,0.225002574,0.22881356,4754.3819,86.50926514
263,Slideseq,Human Lymph Node,Puck_220408_12,CCST,Lymph Node,0.143072943,0.177283141,0.310069269,0.554050493,0.198413811,0.160222377,0.177283141,93312.96173,28302.71866
264,Slideseq,Human Lymph Node,Puck_220408_12,CellCharter,Lymph Node,0.138257235,0.170180582,0.298947019,0.571489259,0.197319936,0.149613216,0.170180582,293.7360125,1620.631564
265,Slideseq,Human Lymph Node,Puck_220408_12,DeepST,Lymph Node,0.21732676,0.208511023,0.439998665,0.555066814,0.182206481,0.247402181,0.208511023,53351.82988,3841.186456
266,Slideseq,Human Lymph Node,Puck_220408_12,GraphST,Lymph Node,0.194356239,0.18643722,0.366901793,0.587825666,0.203835062,0.171775724,0.18643722,43245.38856,172.7201796
267,Slideseq,Human Lymph Node,Puck_220408_12,PRECAST,Lymph Node,0.039893073,0.064833825,0.207222539,0.459424576,0.075855507,0.056608676,0.064833825,4751.76,397.5260722
268,Slideseq,Human Lymph Node,Puck_220408_12,SEDR,Lymph Node,0.168066604,0.224224642,0.334309383,0.592622268,0.248261859,0.204455687,0.224224642,40187.59674,209.0253686
269,Slideseq,Human Lymph Node,Puck_220408_12,STAGATE,Lymph Node,0.152439503,0.190302656,0.319862124,0.60026349,0.214526943,0.171011675,0.190302656,623.5287766,452.5804063
270,Slideseq,Human Lymph Node,Puck_220408_12,SpaGCN,Lymph Node,0.233955762,0.272091595,0.386723419,0.655526578,0.306019788,0.244935745,0.272091595,26622.67308,3887.288206
