,Technology,Dataset,Sample,Method,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW,Rep
141,SRTsim,sim2,SRTsim_2_5,SpatialMGCN,0.9978554696544548,0.9955308358497186,0.998391602578672,0.9992065066455068,0.9955306128645346,0.9955310588350026,0.9955308358497188,67.56314897537231,988.4223432540894,0.0007934933544931,0.0488917999252413,0.1632048038960197,2
142,SRTsim,sim2,SRTsim_2_5,STAGATE,0.6629169541519361,0.8136975658606275,0.7755582154591468,0.7464788732394366,0.7423677146830494,0.9001918300936363,0.8136975658606274,111.79637742042542,795.4475536346436,0.0315413608411029,0.0492515676946772,0.1476007712141455,2
143,SRTsim,sim2,SRTsim_2_5,stLearn,0.9757627766545957,0.9670308745307232,0.981822086307027,0.9908748264233288,0.9670306579291376,0.9670310911324058,0.9670308745307232,10.35174822807312,585.4661026000977,0.0095219202539178,0.0498025681799276,0.1586805345862812,2
144,SRTsim,sim2,SRTsim_2_6,CCST,0.9977253081171826,0.9959208341718064,0.9982939586259654,0.9991566874683758,0.9959353652323756,0.9959063035352582,0.9959208341718064,838.9241988658905,2764.6668605804443,0.0005059875189745,0.0449921270665846,0.1635128995064033,2
145,SRTsim,sim2,SRTsim_2_6,DeepST,0.9990892272748966,0.9981453269390702,0.9993169167147488,0.9996626749873504,0.998151395165491,0.998139258786432,0.9981453269390702,349.6736590862274,1792.506615638733,0.0003373250126496,0.0449921270665846,0.1633857823591349,2
146,SRTsim,sim2,SRTsim_2_6,GraphST,0.990947112457394,0.985390312878051,0.9932103751991448,0.9966267498735032,0.9853840025489454,0.9853966232879792,0.9853903128780512,26.98809051513672,1663.9726362228394,0.0020239500758981,0.0449921270665846,0.1630492514624187,2
147,SRTsim,sim2,SRTsim_2_6,SEDR,0.997757668570152,0.9955204520668832,0.9983182429325218,0.9991566874683758,0.99552588373414,0.9955150204588978,0.9955204520668834,26.198575735092163,1150.78462600708,0.0008433125316242,0.0449921270665846,0.1634038532285739,2
148,SRTsim,sim2,SRTsim_2_6,SpaceFlow,0.6853103371013566,0.8312197737306865,0.7940962873799235,0.7532467532467533,0.745906473803788,0.9385689027646332,0.8312197737306866,31.101229429244995,935.3084897994996,0.0183842131894079,0.0449997155515005,0.1863863115085736,2
149,SRTsim,sim2,SRTsim_2_6,SpaGCN,0.9963643236052436,0.9933843170273644,0.9972732768957288,0.9986506999494013,0.99337127172118,0.9933973626761844,0.9933843170273644,81.70356845855713,1135.2245712280271,0.0011806375442739,0.0452899463486722,0.1630077128344837,2
150,SRTsim,sim2,SRTsim_2_6,SpatialMGCN,0.9963642778156078,0.9932879893053144,0.9972732248666252,0.9986506999494013,0.9932816284003744,0.9932943502917247,0.9932879893053148,84.30586743354797,1162.281029701233,0.0013493000505987,0.0451363082799874,0.1633192231761235,2
151,SRTsim,sim2,SRTsim_2_6,STAGATE,0.9977253837087248,0.99551179593454,0.9982940428687588,0.9991566874683758,0.9955086487292149,0.995514943159764,0.9955117959345398,113.43451285362244,935.384397506714,0.0008433125316242,0.0451590737347352,0.1631229061095056,2
152,SRTsim,sim2,SRTsim_2_6,stLearn,0.9806925206411172,0.9713157276686122,0.9855195674679772,0.9927475122280316,0.971303093522205,0.9713283621436988,0.971315727668612,13.38110089302063,688.1814289093018,0.0075898127846179,0.0461272493280843,0.1592059181986296,2
153,SRTsim,sim2,SRTsim_2_7,CCST,0.9981115884856986,0.9960049248731992,0.9985834909534864,0.9992913832199548,0.9960046651195849,0.996005184626949,0.9960049248731992,1138.0120930671692,3810.0963859558105,0.0004251700680272,0.0412422275391172,0.1635339759040002,2
154,SRTsim,sim2,SRTsim_2_7,DeepST,0.9996220174639748,0.9991335508670997,0.9997164729231676,0.999858276643991,0.9991335219149404,0.9991335798192608,0.9991335508670998,412.5069699287415,2191.924285888672,0.000141723356009,0.0412422275391172,0.1635268744187604,2
