,Technology,Dataset,Sample,Method,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW,Rep
587,SRTsim,sim5,SRTsim_5_9,stLearn,0.9439715836482786,0.9314239871845078,0.9584149383335864,0.977313009571074,0.9318488787812024,0.930999482883637,0.9314239871845076,1.5460832118988037,324.0941734313965,0.0960652250974831,0.0488154474291622,-0.0698395302917087,5
588,SRTsim,sim5,SRTsim_5_10,BASS,0.8617823586818969,0.8466686195695572,0.9069249435845442,0.8724689165186501,0.7985405277834886,0.9009701517408176,0.8466686195695572,5.92163432041804,877.6,0.0373001776198934,0.0446996994938391,-0.0066721705836832,5
589,SRTsim,sim5,SRTsim_5_10,BayesSpace,0.6588771150851206,0.7888648525209335,0.7550667971987131,0.8760213143872113,0.8131345777554498,0.7660019019133348,0.7888648525209335,22.6935479442279,5588.7,0.144582593250444,0.0486449803153039,0.0241010748646737,5
590,SRTsim,sim5,SRTsim_5_10,CCST,0.7546274456459637,0.7158732337557149,0.8302639707653411,0.9044404973357016,0.7058240619058971,0.7262126887310391,0.7158732337557148,98.66639065742493,445.7457160949707,0.0646536412078152,0.0466494158852058,-0.0287120670975403,5
591,SRTsim,sim5,SRTsim_5_10,DeepST,0.9574884959782758,0.9335749823670751,0.970176332397492,0.9840142095914742,0.9321898399771846,0.9349642472532212,0.9335749823670751,140.2063958644867,742.9623136520386,0.0319715808170515,0.0448478819863319,0.0126256487763438,5
592,SRTsim,sim5,SRTsim_5_10,GraphST,0.6031553153718865,0.6295999973918771,0.7209054217822256,0.8227353463587922,0.626912837701896,0.632310292391583,0.6295999973918771,14.376924276351929,551.8855390548706,0.103019538188277,0.0455586469544282,0.022798863158228,5
593,SRTsim,sim5,SRTsim_5_10,PRECAST,0.6765756390636245,0.8058038695714613,0.7684251462957079,0.8806394316163411,0.8262875822785555,0.7863111741290085,0.8058038695714613,1.14796083768209,657.1,0.0859680284191829,0.0465561064215632,0.0315453417720525,5
594,SRTsim,sim5,SRTsim_5_10,SEDR,0.8850553082699293,0.8443590319085764,0.9202661112613948,0.9488454706927176,0.8342040498905628,0.8547642991676193,0.8443590319085764,29.499423265457157,345.8302011489868,0.0678507992895204,0.0455482964106477,-0.0296576055554176,5
595,SRTsim,sim5,SRTsim_5_10,SpaceFlow,0.2819455646129893,0.3941800420969403,0.5018908706849963,0.5985790408525755,0.3894207160849915,0.3990571401789361,0.3941800420969404,16.316092491149902,453.01041889190674,0.4174067495559502,0.0567178346137464,-0.0678460333575619,5
596,SRTsim,sim5,SRTsim_5_10,SpaGCN,0.5612547186161293,0.6216717145878665,0.6841374679171788,0.7702320316921336,0.6440448040242129,0.6008008511146541,0.6216717145878665,49.140878200531006,677.16956615448,0.2973967176004527,0.0376526342740621,-0.034988395940215,5
597,SRTsim,sim5,SRTsim_5_10,SpatialMGCN,0.6783194342745282,0.7221194751783546,0.7714329334436191,0.8575488454706928,0.7297369999387853,0.7146593419616984,0.7221194751783546,50.41162538528442,444.6192560195923,0.1051509769094138,0.0473582157237115,0.0247215045974711,5
598,SRTsim,sim5,SRTsim_5_10,STAGATE,0.7002595749464068,0.6709825767971044,0.7992613240407757,0.8209591474245116,0.6254374209833077,0.7236820312373764,0.6709825767971043,56.233832359313965,444.2569913864136,0.0682060390763765,0.0462903754017477,0.0095946525523938,5
599,SRTsim,sim5,SRTsim_5_10,stLearn,0.6601431100029996,0.7952512573617726,0.7559620635898117,0.8781527531083482,0.8199646938748878,0.7719839431580092,0.7952512573617727,1.646287202835083,323.4107093811035,0.2241563055062167,0.0509767956428299,0.0250737488438347,5
600,SRTsim,sim5,SRTsim_5_1,Banksy,0.8941359259248127,0.8779336742067434,0.922246837339472,0.9622109419063734,0.8756514882278101,0.8802277872658456,0.8779336742067435,13.272691249847412,752.3848152160645,0.09475465313028765,0.03230805129599972,0.019318523646396687,1
601,SRTsim,sim5,SRTsim_5_2,Banksy,0.9926957154308647,0.9872687035935893,0.9945574975620948,0.997459062676454,0.9872678268125744,0.9872695803761615,0.9872687035935893,11.867744207382202,865.180253982544,0.015245623941276116,0.02921273481164336,0.17476751911475485,1
602,SRTsim,sim5,SRTsim_5_3,Banksy,0.5544419526741723,0.6518222378737437,0.6714959855831585,0.7553279822861888,0.6535856023079681,0.6500683629002055,0.6518222378737437,12.228644371032717,855.8586530685425,0.18295045668419596,0.03542135585051414,-0.060262646709272914,1
603,SRTsim,sim5,SRTsim_5_4,Banksy,0.8173925165890451,0.7767568677804724,0.8988182278556229,0.9101155255001409,0.7880973610320902,0.7657381175799272,0.7767568677804724,12.36584997177124,865.1805734634399,0.07720484643561566,0.03139362790158623,-0.09932331848018248,1
604,SRTsim,sim5,SRTsim_5_5,Banksy,0.8395328650282957,0.7924968396826361,0.8925679678916844,0.8459623893805309,0.7607234631510699,0.8270400833827446,0.7924968396826361,12.96090054512024,865.1805171966553,0.08738938053097345,0.032637323757833084,0.02282949092518284,1
605,SRTsim,sim5,SRTsim_5_6,Banksy,0.7633473804992854,0.7941131280047405,0.8440846281173986,0.8734525447042641,0.7652297014987492,0.8252624784518429,0.7941131280047407,12.046838283538818,865.1793775558472,0.1078404401650619,0.03439767979383061,-0.005473578985502351,1
606,SRTsim,sim5,SRTsim_5_7,Banksy,0.757100332695036,0.7922008926657299,0.8260113334290347,0.8274902615470228,0.7658695577327079,0.8204072874076425,0.7922008926657299,11.881361961364746,865.1833038330078,0.12326099053978853,0.03352481467906349,0.08562168018903324,1
607,SRTsim,sim5,SRTsim_5_8,Banksy,0.7485718604012251,0.7848891870850804,0.8323709736623363,0.8986771742189699,0.7910773839856349,0.7787970529816616,0.7848891870850803,11.79271912574768,855.8581953048706,0.13734871939206306,0.03374100547439357,0.049769506072083636,1
608,SRTsim,sim5,SRTsim_5_9,Banksy,0.9685621540698521,0.9521779539165393,0.9766358592993555,0.9879897054618244,0.9524858472697837,0.9518702595535126,0.9521779539165391,13.496240615844728,1034.6123886108398,0.05947955390334572,0.032774901695350946,-0.0642889945338692,1
609,SRTsim,sim5,SRTsim_5_10,Banksy,0.8745731240138327,0.8388012629221249,0.9147525831666308,0.8853989813242784,0.8078945612575577,0.8721667525741464,0.8388012629221249,13.67284107208252,898.0889530181885,0.07640067911714771,0.032728989562530925,-0.03061205513876511,1
610,SRTsim,sim5,SRTsim_5_1,Banksy,0.8941359259248127,0.8779336742067434,0.922246837339472,0.9622109419063734,0.8756514882278101,0.8802277872658456,0.8779336742067435,11.907885313034058,865.1796207427979,0.09475465313028765,0.03230805129599972,0.019318523646396687,2
